992.50000,380.50000,46.76003,'2'
965.50000,220.50000,44.65982,'2'
816.50000,346.50000,45.56863,'2'
1101.50000,191.50000,46.80278,'2'
790.50000,257.50000,45.72199,'2'
975.50000,110.50000,53.12721,'2'
842.50000,98.50000,40.57708,'2'
968.50000,132.50000,45.96194,'2'
